@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
785,'2018/09/29 20:57:30:275',8,520.871399,254.264435,55.296436,529.802307,235.518768,72.166428,457.942657,232.639893,78.222603,397.774323,237.847076,77.466949,331.732544,244.764893,72.386345,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
786,'2018/09/29 20:57:30:325',8,522.349365,257.759766,54.704422,532.899658,238.430878,71.532486,461.629761,234.98172,77.670746,401.477203,240.270721,76.97937,334.933655,246.955032,72.006058,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
787,'2018/09/29 20:57:30:374',8,523.082581,263.082764,54.24918,534.389771,244.300873,71.122887,463.292542,240.631561,77.278778,403.144714,245.647614,76.58783,336.498291,251.906921,71.615479,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
788,'2018/09/29 20:57:30:425',8,522.383179,268.556702,53.730122,534.631287,250.058014,70.630478,463.565002,247.103088,76.80407,403.63559,252.502914,76.100243,337.03656,258.771515,71.125084,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
789,'2018/09/29 20:57:30:475',8,522.016479,272.811523,53.644768,534.297974,254.690277,70.581909,463.120789,251.755539,76.723053,403.208527,257.096619,75.981995,336.707855,263.085754,70.964012,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
790,'2018/09/29 20:57:30:525',8,519.312927,281.460236,53.434998,533.229919,262.772156,70.325958,462.634583,259.246643,76.532951,402.64505,264.477295,75.867172,335.577026,270.135681,70.943077,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
791,'2018/09/29 20:57:30:575',8,515.829102,288.040039,53.422012,530.344421,269.494934,70.330414,459.991333,265.239685,76.536194,399.990662,270.197205,75.878723,332.501801,274.953674,70.963074,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
792,'2018/09/29 20:57:30:625',8,512.968689,290.857544,53.486763,527.294434,272.696777,70.429314,456.930054,267.96402,76.606339,396.884735,272.576508,75.910545,329.31543,276.721252,70.951233,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
793,'2018/09/29 20:57:30:674',8,507.789185,292.509644,53.565765,522.635681,275.103333,70.561768,452.449463,270.268555,76.766083,392.330933,274.565063,76.069199,324.537659,278.092499,71.107941,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
794,'2018/09/29 20:57:30:725',8,503.046997,293.690063,53.753113,517.657654,276.348694,70.769501,447.426392,271.453796,76.95192,387.267853,275.854065,76.227036,319.520142,279.016663,71.25161,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
795,'2018/09/29 20:57:30:775',8,495.043579,295.564148,54.224327,508.757813,278.952087,71.31942,438.270355,273.737915,77.399544,378.014893,277.740509,76.58075,310.557617,280.315979,71.499161,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
796,'2018/09/29 20:57:30:826',8,485.890137,298.125122,55.107788,495.207184,283.864563,72.376724,423.629852,278.271973,78.18013,363.415527,281.527039,77.079697,296.840057,282.924103,71.717178,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
797,'2018/09/29 20:57:30:874',8,472.274902,302.236572,56.084923,477.162537,289.787109,73.477135,404.602325,283.402283,79.00473,344.34906,285.526276,77.647018,278.539093,285.463867,72.003372,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
798,'2018/09/29 20:57:30:926',8,462.157043,303.328674,56.63905,465.461884,291.358917,74.071053,392.509613,284.909058,79.50676,332.208984,286.677338,78.092873,266.489563,286.328186,72.340698,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
799,'2018/09/29 20:57:30:974',8,446.223602,304.047363,57.339996,450.278931,291.757446,74.81543,377.819061,284.85022,80.285225,317.027222,285.918823,78.97538,250.885941,285.525299,73.225739,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
800,'2018/09/29 20:57:31:025',8,435.473541,304.049225,57.968231,439.193726,289.841614,75.547546,367.337158,282.306885,80.930313,306.246338,282.857727,79.675407,239.919647,282.564392,73.952209,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
801,'2018/09/29 20:57:31:076',8,430.538605,301.729614,59.012341,430.183289,288.723755,76.807846,357.236053,281.39447,81.889496,296.339722,281.061462,80.383606,231.549377,279.617859,74.39006,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
802,'2018/09/29 20:57:31:125',8,429.457184,299.498413,59.69384,426.710846,286.973267,77.580078,352.939087,280.237915,82.491806,292.03595,279.29837,80.891655,227.77916,277.953064,74.71489,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
803,'2018/09/29 20:57:31:175',8,427.332764,294.220032,60.256077,423.922791,281.841736,78.177788,349.824249,275.606995,83.043083,288.883514,274.578003,81.427109,224.176102,273.070465,75.215775,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
804,'2018/09/29 20:57:31:225',8,427.361176,289.809845,60.689156,424.660614,276.087006,78.581604,350.700714,269.781067,83.474739,289.649719,268.736084,81.928955,224.297623,267.964661,75.744797,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
805,'2018/09/29 20:57:31:275',8,429.477417,283.010162,60.942226,428.976105,267.544067,78.783096,355.526428,261.030762,83.773987,294.276764,260.144836,82.329208,228.14505,259.927673,76.267563,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
806,'2018/09/29 20:57:31:325',8,431.411316,279.249725,60.851166,432.968079,262.528076,78.645058,360.101837,255.665009,83.73233,298.653046,254.717316,82.38736,231.879898,254.802399,76.440186,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
807,'2018/09/29 20:57:31:375',8,439.197418,273.374023,60.996056,441.19516,254.558426,78.712486,368.48764,247.368988,83.803299,306.908203,246.719925,82.489128,239.915802,247.661469,76.5867,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
808,'2018/09/29 20:57:31:425',8,446.753632,267.758606,60.837761,450.344757,246.374283,78.484406,377.94577,238.804443,83.600235,316.12616,238.565704,82.322098,248.895737,240.17691,76.515015,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
809,'2018/09/29 20:57:31:475',8,453.950378,261.176422,60.472618,460.334961,237.993256,78.037254,388.500031,230.69577,83.27755,326.452423,231.489502,82.07296,258.897156,233.890503,76.425659,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
810,'2018/09/29 20:57:31:526',8,464.467102,255.863586,60.737583,469.856873,232.401642,78.343628,397.611603,225.622467,83.512146,335.608826,226.87027,82.239532,268.654602,229.70047,76.511002,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
811,'2018/09/29 20:57:31:575',8,467.057556,254.177277,60.562817,474.349762,229.999969,78.152718,402.543915,223.395172,83.38121,340.425537,224.933044,82.16172,273.074097,227.870056,76.548828,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
812,'2018/09/29 20:57:31:624',8,473.399902,250.419708,59.928291,482.909943,225.837646,77.486671,411.74469,219.893555,82.824104,349.617004,222.42807,81.647903,282.100006,225.688873,76.147331,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
813,'2018/09/29 20:57:31:675',8,473.775574,252.391815,59.381798,488.890808,225.174316,76.715149,418.91748,218.486603,82.132187,356.873383,221.523163,81.006058,289.11496,224.636139,75.675385,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
814,'2018/09/29 20:57:31:725',8,478.003204,253.526291,58.72028,496.167908,225.0961,75.876228,427.46875,218.403473,81.416336,365.492432,222.00647,80.417999,297.856384,225.984619,75.183685,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
815,'2018/09/29 20:57:31:775',8,483.887756,254.38681,58.073357,501.619202,226.898163,75.249886,433.428741,220.514984,80.82766,371.502441,224.087372,79.866989,303.97525,228.199219,74.625793,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
816,'2018/09/29 20:57:31:825',8,489.620087,257.866211,57.62075,508.914093,231.535248,74.817581,441.127991,225.315887,80.403473,379.266022,228.635925,79.427299,311.765228,232.159332,74.157959,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
817,'2018/09/29 20:57:31:875',8,493.274841,261.250671,57.156792,514.62262,235.400696,74.237648,447.693054,228.878174,79.910133,385.84549,232.103668,79.01638,317.962799,235.370209,73.81723,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
818,'2018/09/29 20:57:31:925',8,496.695282,263.341125,56.643921,518.879639,237.389008,73.583847,452.721405,231.025848,79.339249,390.841858,234.335754,78.587616,322.600189,238.110657,73.486816,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
819,'2018/09/29 20:57:31:975',8,496.822052,264.757568,56.33643,520.312256,239.543518,73.242851,454.631561,233.146545,79.083054,392.714539,236.430389,78.348969,324.322083,240.007629,73.274879,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
820,'2018/09/29 20:57:32:025',8,497.113373,266.794861,56.07383,521.712097,242.158173,72.953651,456.297211,235.7836,78.824341,394.392731,238.936859,78.082115,325.952393,242.337524,73.003113,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
821,'2018/09/29 20:57:32:076',8,497.583069,267.958374,55.947708,522.247681,243.676636,72.841705,456.88739,237.481567,78.716705,395.012268,240.634949,77.96402,326.560242,244.006989,72.882416,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
822,'2018/09/29 20:57:32:125',8,496.651978,268.681824,55.920784,522.068481,244.953064,72.804123,456.681366,238.954987,78.669937,394.852539,241.891357,77.893585,326.469269,245.248077,72.774887,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
823,'2018/09/29 20:57:32:174',8,496.072021,269.612366,55.866627,521.536377,246.284576,72.767044,456.176727,240.436523,78.636978,394.421082,243.186768,77.854073,325.999695,246.539169,72.728119,0.951803,0.888874,0.999,0.999,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0.668622,0.122414,0.999,0.574228,0,0.027444,0,0.833811,0.605693,0.580171,0.999,0.039331,0.999,0.55063,0.495567,0.24385,0.007866,0.723685,0.645024,0.094394
824,'2018/09/29 20:57:42:825',9,628.536865,426.13385,45.979809,697.750305,418.05957,48.831547,672.92334,421.376007,49.741241,627.032837,428.428589,42.511185,597.676697,419.39032,42.542633,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
825,'2018/09/29 20:57:42:876',9,628.448914,425.94397,45.935036,697.479797,417.643066,48.926598,672.613281,421.069702,49.794613,627.605103,428.203278,42.533764,598.08783,419.258972,42.540413,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
826,'2018/09/29 20:57:42:925',9,628.569092,425.77066,45.87542,697.06311,417.471375,48.98204,672.125488,420.928772,49.808498,627.70166,427.919342,42.507687,598.151489,418.966583,42.509445,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
827,'2018/09/29 20:57:42:975',9,629.72345,425.612762,45.94511,696.72821,417.380127,49.027367,671.765381,420.80777,49.852264,627.465454,427.817261,42.601784,597.88501,418.80368,42.54126,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
828,'2018/09/29 20:57:43:025',9,629.943481,425.449829,45.939152,696.515015,417.105927,49.109116,671.455139,420.637421,49.87978,627.257202,427.719757,42.639809,597.662476,418.677155,42.550957,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
829,'2018/09/29 20:57:43:075',9,630.401733,425.103088,45.859859,696.922729,416.510925,49.089348,671.871216,420.186401,49.818886,627.491394,427.374664,42.624939,597.72229,418.397614,42.512505,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
830,'2018/09/29 20:57:43:126',9,632.845337,424.480286,45.74086,698.970642,415.166809,48.927521,674.196167,419.102875,49.717953,629.771729,426.643738,42.530869,599.552429,418.008179,42.471794,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
831,'2018/09/29 20:57:43:175',9,634.88446,423.690247,45.750515,700.307495,413.827606,48.93417,675.750854,417.940002,49.779095,631.63562,425.833282,42.653412,601.055542,417.435974,42.594276,0.110126,0.464334,0.999,0.495567,0.5,0.999,0,0,0.778748,0.34611,0.117992,0.039894,0.999,0.471969,0.017762,0.002329,0.013809,0.90101,0.786614,0.470852,0,0.869697,0.999,0.511299,0,0.027444,0.12457,0.833811,0.676488,0.462179,0.621425,0.039331,0.999,0.55063,0.495567,0.031465,0.007866,0,0.999,0.094394
