@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
242,'2018/09/30 19:41:03:466',3,505.906311,87.036285,66.226624,412.013794,115.604736,60.269279,394.109192,116.928833,58.526733,371.8573,110.563904,56.367123,351.964905,99.340302,55.807102,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
243,'2018/09/30 19:41:03:516',3,500.055969,88.398193,66.218048,407.539398,115.739105,59.936375,389.573242,116.587006,58.228214,366.935883,110.073975,56.258705,347.219391,98.75058,55.805374,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
244,'2018/09/30 19:41:03:566',3,496.55304,90.446808,66.118484,400.84491,114.64444,59.942043,382.647278,115.081207,58.273945,360.931427,108.099792,56.292366,343.119354,95.993652,55.733662,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
245,'2018/09/30 19:41:03:616',3,489.335968,93.655975,66.105942,390.640869,114.563477,59.940891,372.651917,114.54541,58.194046,352.476868,107.037079,56.104523,336.883972,94.531555,55.393623,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
246,'2018/09/30 19:41:03:666',3,485.00412,98.118073,66.408722,385.772949,117.201324,60.024994,367.931763,116.793762,58.26326,348.187836,108.936829,56.237568,333.368561,96.126312,55.549191,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
247,'2018/09/30 19:41:03:716',3,482.100311,99.389648,66.072723,381.765869,119.15332,60.179993,363.388824,118.854736,58.47419,342.496399,111.414886,56.615547,327.154938,98.568237,55.999931,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
248,'2018/09/30 19:41:03:766',3,480.169159,97.13739,66.301918,382.648285,119.266205,60.450481,364.156677,119.591583,58.753601,342.727203,112.823395,56.767376,325.875214,100.429718,56.229774,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
249,'2018/09/30 19:41:03:816',3,476.513916,99.961792,66.570343,378.753876,119.538269,60.445946,360.210663,119.937042,58.717625,339.527344,113.036713,56.566807,322.745544,100.485962,56.072083,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
250,'2018/09/30 19:41:03:866',3,472.001892,102.836548,66.912666,375.506592,122.052917,60.465046,357.225128,122.267548,58.610291,336.44574,115.227112,56.572563,319.165894,102.756744,56.170547,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
251,'2018/09/30 19:41:03:916',3,469.672211,107.923615,67.194839,372.025391,125.979614,60.790333,353.824585,125.915405,58.913651,333.485291,118.575653,56.935036,316.872131,105.770355,56.435452,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
252,'2018/09/30 19:41:03:966',3,466.880737,109.91391,67.474075,370.995483,130.226624,61.076355,353.142273,130.73703,59.167992,332.961212,124.077789,57.027813,316.032959,111.465332,56.289021,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
253,'2018/09/30 19:41:04:016',3,466.229584,111.250153,67.644234,370.666504,132.308411,61.311089,352.713623,133.08313,59.415958,332.358215,126.568665,57.266457,315.040039,114.103607,56.50798,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
254,'2018/09/30 19:41:04:066',3,465.457825,113.090332,67.900864,370.509644,134.151886,61.336143,352.617737,134.999023,59.462559,332.638397,128.236206,57.212559,314.800171,115.927856,56.561901,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
255,'2018/09/30 19:41:04:116',3,465.065552,114.674896,68.492493,370.495636,135.168243,61.540352,352.66272,136.119171,59.715698,333.434082,128.822784,57.312347,315.291473,116.549622,56.762146,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
256,'2018/09/30 19:41:04:166',3,467.549896,115.974182,69.21524,373.683075,135.812683,62.088799,356.143219,136.672119,60.218639,337.540527,129.374817,57.78616,319.815704,116.94812,57.116192,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
257,'2018/09/30 19:41:04:216',3,473.008728,118.254456,68.865417,376.802185,137.328552,62.299644,358.767181,138.122559,60.339996,339.728424,131.066193,58.147949,322.215302,118.526428,57.436447,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
258,'2018/09/30 19:41:04:267',3,475.269012,119.216553,68.929909,380.108765,139.31958,62.286179,361.976746,140.347565,60.415958,342.457153,133.365967,58.230114,323.772705,121.166321,57.641331,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
259,'2018/09/30 19:41:04:316',3,479.373535,120.901215,68.791214,383.964325,141.66098,62.239231,365.9198,143.097504,60.435211,347.073853,136.433289,58.0354,328.50769,124.373901,57.256409,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
260,'2018/09/30 19:41:04:366',3,463.492828,152.345673,67.179947,488.290009,156.203156,67.505981,470.636841,162.25296,71.233238,433.575806,165.514618,69.942505,397.763336,160.177368,67.262955,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
261,'2018/09/30 19:41:04:417',3,485.282562,147.140045,67.1017,508.635376,148.937592,68.328362,491.688599,157.909271,71.269821,456.09845,164.307465,69.891571,418.454193,161.929352,67.480537,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
262,'2018/09/30 19:41:04:466',3,493.984741,143.264404,67.073128,514.579468,145.367371,68.591866,497.353058,154.398285,71.406761,461.473846,160.936859,70.153885,424.127991,158.920135,67.683334,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
263,'2018/09/30 19:41:04:516',3,500.595764,141.762299,66.874496,517.576538,144.502625,68.730453,500.129639,153.978333,71.324371,464.466675,160.708405,70.039635,427.60675,158.867798,67.430168,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
264,'2018/09/30 19:41:04:566',3,506.587463,139.496521,66.401169,520.577271,142.912537,68.571899,503.767456,153.332916,70.969696,468.920532,160.950897,69.49614,431.550751,159.308105,67.02626,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
265,'2018/09/30 19:41:04:616',3,515.754944,132.842773,66.032669,522.900635,140.514496,68.760384,506.738098,152.170044,70.795898,473.744293,161.042145,68.927544,435.808563,159.704529,66.654305,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
266,'2018/09/30 19:41:04:666',3,520.027649,129.855377,65.916328,523.818237,140.213104,69.082108,507.780457,152.575653,70.866539,476.972198,162.60321,68.269463,438.736633,160.889801,66.309914,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
267,'2018/09/30 19:41:04:716',3,522.060608,127.531311,65.927162,523.245605,140.474152,69.254318,506.407745,152.53656,71.050247,475.933289,162.658203,68.09671,438.146729,160.050476,66.167046,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
268,'2018/09/30 19:41:04:766',3,524.484497,126.213867,66.354782,523.981079,140.377686,69.732468,504.479858,151.045624,71.637894,472.857635,160.332001,68.33268,436.945435,155.683472,66.173225,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
269,'2018/09/30 19:41:04:817',3,524.240112,127.415314,66.68576,520.81781,144.092682,70.185181,499.725342,155.31897,71.132088,466.169983,161.746979,68.381516,431.705841,154.82959,66.31398,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
270,'2018/09/30 19:41:04:866',3,523.042725,126.846649,66.768898,520.173767,145.972229,70.100952,498.932617,156.856598,70.950333,464.447693,162.047028,68.590042,430.833344,154.768555,66.309967,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
271,'2018/09/30 19:41:04:917',3,522.955261,123.901581,66.799309,520.817871,146.193115,69.996948,499.550568,157.119354,70.759552,465.071808,161.990875,68.334564,431.535278,154.346191,66.131058,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
272,'2018/09/30 19:41:04:966',3,523.304688,119.214508,66.956909,519.276062,144.056274,70.2285,497.500122,154.757233,70.899155,463.429321,159.714233,67.937515,430.373688,150.940369,66.104156,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
273,'2018/09/30 19:41:05:016',3,521.66394,116.877502,67.256668,519.146973,143.876801,70.249893,498.187744,155.660309,70.206451,464.674194,160.061096,67.037537,431.713501,150.697571,65.642197,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
274,'2018/09/30 19:41:05:066',3,516.411133,109.063477,69.112473,510.577026,137.073517,72.370911,490.524719,149.162445,71.924637,460.122711,154.375793,67.854706,427.978088,144.341949,66.829987,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
275,'2018/09/30 19:41:05:116',3,510.808746,106.050171,70.773315,501.382324,135.496185,73.993469,483.325409,148.802979,72.436653,454.97168,152.846405,68.699394,423.326813,142.217499,67.808151,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
276,'2018/09/30 19:41:05:166',3,508.719177,105.534607,71.234406,496.825439,136.308716,74.47818,478.981537,149.575073,72.760437,451.026642,153.193359,69.02198,419.8974,142.247772,68.12262,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
277,'2018/09/30 19:41:05:216',3,501.995605,108.578125,71.579529,487.543243,143.364197,73.596901,470.955078,155.425354,71.203995,444.700806,156.625549,67.146866,413.887939,145.195343,66.567398,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
278,'2018/09/30 19:41:05:266',3,498.313171,101.945526,71.639351,472.692963,138.504639,66.674149,467.863312,154.592926,69.120865,439.962097,154.927704,67.164589,409.263916,143.716125,66.393776,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
279,'2018/09/30 19:41:05:316',3,494.349426,97.734741,71.459427,462.573395,142.39093,67.172661,455.594421,156.365417,68.864929,428.246399,155.60434,66.868439,398.848877,143.542145,66.257202,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
280,'2018/09/30 19:41:05:366',3,488.694489,96.860992,71.505714,454.601135,145.459503,68.408813,445.733734,156.901154,68.968414,418.489532,155.446167,67.142128,390.901184,142.644836,66.326218,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
281,'2018/09/30 19:41:05:416',3,482.778656,91.42395,70.449478,434.156281,148.595734,67.960884,422.732269,158.624725,68.094048,396.435394,155.213348,66.352699,372.768921,140.635284,65.577759,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
282,'2018/09/30 19:41:05:466',3,478.956207,117.582367,67.114059,511.468811,118.247986,66.258698,503.370148,124.594452,70.100601,470.138489,132.920776,69.172569,434.81601,131.080811,66.257439,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
283,'2018/09/30 19:41:05:516',3,485.206421,112.073425,67.330276,514.315979,113.632385,66.882698,505.37561,119.000305,70.314835,469.539795,124.932465,70.612183,432.652496,124.235535,67.979164,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
284,'2018/09/30 19:41:05:567',3,486.87207,110.750336,67.080132,513.186279,113.004028,66.907646,503.723572,118.158936,70.146942,467.319916,123.189606,70.733955,430.16806,122.812561,68.134399,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
285,'2018/09/30 19:41:05:616',3,487.665344,111.261749,66.865669,508.01239,115.418243,67.086426,497.721252,119.76886,70.257645,460.414429,123.473938,70.920029,423.204559,122.435089,68.365883,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
286,'2018/09/30 19:41:05:666',3,486.893982,115.623505,67.077026,502.781982,121.604156,67.579071,490.220337,126.472137,70.697418,451.239044,129.044586,70.827385,415.442413,124.839478,68.093079,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
287,'2018/09/30 19:41:05:716',3,486.664276,113.92157,68.06028,499.436584,120.920166,68.971497,485.145111,127.078979,71.673553,445.941162,130.01709,71.556953,411.27536,125.751648,68.554947,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
288,'2018/09/30 19:41:05:766',3,481.908966,116.893799,69.138397,490.314789,125.709045,70.203041,474.227509,132.125214,72.657509,435.720215,135.131805,71.800056,403.663788,129.63208,68.543968,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
289,'2018/09/30 19:41:05:816',3,482.280731,119.325806,70.157333,485.667786,131.126007,71.216476,469.558655,137.609467,73.462082,433.962372,142.059937,71.024338,401.159607,134.14209,68.913124,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
290,'2018/09/30 19:41:05:866',3,482.63916,117.924744,70.937622,481.382874,134.352844,71.679222,466.481781,140.751404,73.74646,432.507019,145.468964,70.646515,398.723907,135.940216,69.470329,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
291,'2018/09/30 19:41:05:916',3,477.198303,123.968292,71.389809,474.71283,143.142365,71.644806,459.226929,150.574524,73.25209,426.921936,153.860657,69.870811,397.067841,143.9505,67.742218,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
292,'2018/09/30 19:41:05:966',3,476.685425,122.643524,71.598579,474.410492,143.317566,71.992073,459.340515,151.092438,73.352699,429.337738,155.323853,68.788269,397.697815,145.077301,67.786835,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
293,'2018/09/30 19:41:06:016',3,474.740112,121.796753,71.44471,470.763489,145.044586,71.865723,456.359161,155.556946,70.087364,426.263275,156.836334,68.14341,395.255463,146.113281,67.270226,0,0.873142,0.999,0.69222,0.5,0,0.228118,0,0.999,0,0.479835,0.094394,0.999,0.5,0,0,0,0,0.613559,0.65289,0.684354,0,0.999,0.5,0,0.007866,0.031465,0.778748,0.999,0.479835,0.786614,0.094394,0.999,0.531465,0,0.007866,0.031465,0.314646,0.999,0
