@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric
@attribute outputs-28 numeric
@attribute outputs-29 numeric
@attribute outputs-30 numeric
@attribute outputs-31 numeric
@attribute outputs-32 numeric
@attribute outputs-33 numeric
@attribute outputs-34 numeric
@attribute outputs-35 numeric
@attribute outputs-36 numeric
@attribute outputs-37 numeric
@attribute outputs-38 numeric
@attribute outputs-39 numeric
@attribute outputs-40 numeric

@data
280,'2018/09/29 19:44:37:405',3,404.368561,276.20163,48.646751,410.929688,247.357422,61.661488,348.124084,237.402527,66.284828,298.551025,247.780853,65.258995,246.565659,263.319305,60.480797,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
281,'2018/09/29 19:44:37:455',3,396.972198,284.323303,48.608524,402.22168,255.970291,61.729889,338.845215,246.268631,66.294403,289.360901,256.403442,65.192841,237.987259,272.079865,60.345284,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
282,'2018/09/29 19:44:37:505',3,392.594543,289.986694,48.566132,396.710663,262.038971,61.799812,333.096832,252.719376,66.324348,283.843353,262.886414,65.152786,232.715714,278.338135,60.21806,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
283,'2018/09/29 19:44:37:555',3,389.879395,295.455994,48.466518,392.678925,268.017242,61.789223,328.977234,259.248474,66.29744,279.772888,269.457092,65.069359,229.148773,284.96817,60.073013,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
284,'2018/09/29 19:44:37:604',3,390.227783,300.140381,48.483727,391.823029,272.235046,61.761108,327.970276,263.699646,66.212242,279.01004,274.216949,64.970825,228.64357,289.835815,59.970909,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
285,'2018/09/29 19:44:37:655',3,392.732178,306.132843,48.37698,394.46405,278.633057,61.623573,330.940369,269.577515,66.083809,281.671967,279.679993,64.837303,230.869751,294.849426,59.816391,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
286,'2018/09/29 19:44:37:705',3,400.354156,312.91626,47.98851,402.635071,285.191956,61.088493,339.295654,275.904846,65.586021,289.902557,286.002899,64.380905,238.691605,300.965302,59.466949,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
287,'2018/09/29 19:44:37:754',3,407.087097,316.955933,47.761688,410.202484,289.630981,60.808361,347.166046,280.093536,65.367134,297.576263,290.124695,64.176079,245.844681,304.703369,59.293591,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
288,'2018/09/29 19:44:37:807',3,417.260132,320.304749,47.473671,421.726501,293.578522,60.502781,359.275238,284.215637,65.168266,309.397369,294.108185,64.030525,257.009521,308.228882,59.194,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
289,'2018/09/29 19:44:37:855',3,428.220764,321.641663,47.2547,433.500122,295.487915,60.29427,371.450256,286.398621,65.077263,321.477631,296.235168,63.994648,268.610229,310.164246,59.212708,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
290,'2018/09/29 19:44:37:904',3,441.736542,322.174072,46.87492,449.014984,296.123505,59.87957,387.713989,287.087524,64.827698,337.445251,296.638184,63.845078,283.762543,310.360413,59.156696,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
291,'2018/09/29 19:44:37:956',3,454.564514,320.687073,46.647911,463.192627,294.818359,59.622223,402.507263,285.773529,64.692528,352.126343,295.271637,63.80928,297.794495,308.906006,59.224571,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
292,'2018/09/29 19:44:38:004',3,473.402863,313.324036,46.863064,481.341003,292.924591,59.522511,427.905121,286.36261,64.870728,372.501709,292.375488,64.301849,317.870605,305.549744,59.396839,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
293,'2018/09/29 19:44:38:055',3,487.913116,306.553772,47.035923,495.865051,284.687744,59.687706,439.217407,275.699829,64.953796,386.048676,284.879639,64.227448,330.895325,297.845276,59.465302,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
294,'2018/09/29 19:44:38:105',3,501.588593,300.387543,47.405014,510.160278,279.496582,59.872379,456.609161,268.607361,65.300896,401.891388,277.60318,64.863907,346.990662,292.367798,60.14938,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
295,'2018/09/29 19:44:38:156',3,513.213989,294.107422,47.425865,524.398926,272.191162,59.715328,469.486786,261.185638,65.390953,416.619171,270.005005,64.972206,361.266418,284.866455,60.47953,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
296,'2018/09/29 19:44:38:205',3,520.938049,287.868347,47.403976,536.416931,263.611694,59.529221,481.349976,252.447357,65.252655,429.129913,260.770721,64.891685,372.280426,274.896912,60.647591,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
297,'2018/09/29 19:44:38:256',3,529.52002,279.420837,47.645176,548.055237,254.649307,59.882229,492.098633,243.375793,65.809708,440.779449,251.343292,65.52285,383.111053,265.958588,61.380951,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
298,'2018/09/29 19:44:38:305',3,535.505371,270.766235,47.824184,555.070007,246.744217,60.194115,498.002136,235.096802,66.266342,447.248871,241.804138,66.020653,389.136566,257.89978,61.894585,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
299,'2018/09/29 19:44:38:354',3,539.057495,263.012787,48.270824,559.523499,238.555115,60.607285,502.037415,226.260773,66.735352,452.184906,232.856964,66.557281,393.231262,249.416702,62.654182,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
300,'2018/09/29 19:44:38:405',3,541.28009,253.924835,48.481689,561.297791,227.86792,60.68465,503.677216,216.357727,66.794235,454.297394,223.660583,66.723221,396.075684,241.179382,63.020203,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
301,'2018/09/29 19:44:38:454',3,540.804016,241.991882,48.635754,560.194397,215.892029,60.802708,502.030701,203.991913,66.909401,453.333527,212.720764,66.869011,395.111694,230.091187,63.23671,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
302,'2018/09/29 19:44:38:504',3,533.761108,233.406067,48.826683,553.470215,206.300323,60.844254,495.388672,193.346802,66.80368,446.553467,202.412994,66.776077,388.305023,219.731689,63.186543,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
303,'2018/09/29 19:44:38:554',3,527.24939,229.210266,48.88155,547.084656,201.418091,60.859348,489.015503,187.910126,66.702408,440.18924,197.441193,66.673515,381.958527,214.515564,63.07571,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
304,'2018/09/29 19:44:38:605',3,517.230164,223.241425,48.856491,536.311707,195.257446,60.918861,477.886139,181.413177,66.64325,429.37619,191.969666,66.553932,371.607239,208.87616,62.870613,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
305,'2018/09/29 19:44:38:654',3,506.077881,220.686615,49.019821,524.720215,192.198639,61.052197,465.984802,177.836548,66.645477,416.517151,187.081268,66.525299,360.082336,205.58313,62.809853,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
306,'2018/09/29 19:44:38:705',3,493.998962,219.413086,49.092262,511.355347,190.382507,61.108505,451.500122,175.724457,66.572083,403.077423,186.56958,66.42498,346.811249,204.658142,62.667427,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
307,'2018/09/29 19:44:38:754',3,479.885925,219.236267,49.270485,496.033478,190.525909,61.3666,435.76944,175.878143,66.737862,387.034027,186.358154,66.504524,331.438965,204.762024,62.644379,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
308,'2018/09/29 19:44:38:805',3,471.093811,220.42514,49.29911,486.109222,191.603638,61.418602,425.339569,176.720398,66.674461,377.03302,187.890503,66.391563,321.66275,206.068115,62.438118,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
309,'2018/09/29 19:44:38:855',3,458.010162,224.639709,49.327915,471.445068,195.10791,61.461586,410.957275,180.750092,66.560074,362.042725,191.280243,66.149406,307.227661,209.65033,62.114319,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
310,'2018/09/29 19:44:38:905',3,445.12619,229.404236,49.347794,457.088165,198.969543,61.601204,397.135986,186.202393,66.609039,348.299805,196.934387,66.121254,293.276428,214.402313,61.962376,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
311,'2018/09/29 19:44:38:954',3,430.682281,236.18399,49.694355,441.390503,204.894318,61.968712,381.489197,192.38623,66.765175,332.292328,202.689209,66.16024,277.507568,219.618378,61.873875,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
312,'2018/09/29 19:44:39:005',3,421.563263,239.59848,49.809166,431.567902,208.612213,62.20245,371.482361,196.7742,66.982262,322.216156,206.900787,66.304573,267.864319,223.777374,61.936874,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
313,'2018/09/29 19:44:39:054',3,407.796021,244.768982,49.976974,416.961548,213.81955,62.495823,356.101166,202.090057,67.201759,306.883942,212.207794,66.452423,253.147552,228.989655,61.990223,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
314,'2018/09/29 19:44:39:106',3,397.427521,249.281174,49.990475,405.298065,218.624054,62.652092,343.567963,207.468109,67.303078,294.204346,217.456421,66.465752,241.578949,234.418579,61.904285,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
315,'2018/09/29 19:44:39:155',3,390.403687,255.800751,49.643566,397.662079,225.38028,62.413803,335.208649,214.387299,67.038147,285.783997,224.226318,66.170403,233.915344,241.45343,61.557419,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
316,'2018/09/29 19:44:39:204',3,388.678558,260.470062,49.450661,395.428101,230.232727,62.292835,332.595978,219.320068,66.88591,283.512207,229.472778,65.992378,231.46904,246.17395,61.312538,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
317,'2018/09/29 19:44:39:254',3,388.618011,268.323395,48.762524,395.366028,238.311218,61.717129,332.80069,228.234558,66.369217,283.826111,238.509613,65.461021,231.597992,254.775574,60.741661,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
318,'2018/09/29 19:44:39:305',3,393.332581,278.572937,48.192165,400.967285,248.998917,61.261143,339.031586,239.375732,65.987968,289.740112,249.218613,65.061081,237.073608,264.921997,60.323158,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
319,'2018/09/29 19:44:39:354',3,402.657501,288.099487,47.829803,410.805969,258.839172,60.980114,349.115723,249.629623,65.77494,299.805176,259.42688,64.857376,247.014343,274.948334,60.120007,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
320,'2018/09/29 19:44:39:405',3,414.800385,296.011902,47.489697,423.978424,266.948425,60.677349,362.72348,257.980469,65.565269,313.380432,267.834473,64.709259,260.156067,283.176361,60.021084,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
321,'2018/09/29 19:44:39:455',3,421.656555,300.309875,47.234657,432.398529,271.729614,60.472519,371.716675,262.640381,65.445175,322.120697,272.202301,64.622009,268.163635,286.98175,59.956184,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
322,'2018/09/29 19:44:39:505',3,434.215698,304.966492,47.140072,446.661835,276.826477,60.39006,386.594421,267.499512,65.462044,336.807343,276.899475,64.709282,282.091827,291.221558,60.098377,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
323,'2018/09/29 19:44:39:555',3,443.621307,306.09552,46.902477,458.205505,278.012939,60.10326,399.036652,268.501038,65.31488,349.050964,277.782532,64.681976,293.454712,291.865356,60.202961,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
324,'2018/09/29 19:44:39:605',3,456.73819,303.395142,47.329369,470.12793,282.340973,59.761177,412.247314,270.878662,65.657898,362.5242,278.586548,64.848038,305.537292,290.779846,60.207634,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
325,'2018/09/29 19:44:39:655',3,463.527283,299.978943,47.664562,473.538361,278.149628,60.232689,420.113037,269.157288,65.839096,365.941101,275.136108,65.278992,311.271729,288.843933,60.392391,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
326,'2018/09/29 19:44:39:704',3,470.042938,294.891418,47.830181,479.163025,269.608948,60.117256,423.208466,259.977661,65.595032,370.598999,267.950378,65.018318,317.029999,283.425354,60.313736,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.69222,0.865276,0.999,0.999,0,0,0,0,0.65289,0.416906,0.629291,0.409039,0.999,0.487701,0,0.023598,0,0,0.999,0.432638,0.393307,0.110126,0.999,0.487701,0,0,0,0,0.999,0
327,'2018/09/29 19:44:49:955',4,263.779358,134.326141,54.616859,263.632385,107.164673,64.542877,200.960434,90.778442,69.926163,160.910004,106.111298,69.674202,118.191925,127.96637,65.879257,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
328,'2018/09/29 19:44:50:005',4,262.263855,134.129852,54.09914,263.250122,106.910431,64.110901,200.893097,90.263763,69.58197,160.658936,105.559875,69.294899,117.420044,127.022125,65.447327,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
329,'2018/09/29 19:44:50:054',4,262.895294,134.048889,54.131847,263.13855,105.440308,64.068802,200.652023,89.548584,69.456757,160.69426,105.037506,69.223381,118.008209,126.978699,65.442505,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
330,'2018/09/29 19:44:50:105',4,263.40683,133.814575,54.194962,263.283386,105.13385,64.122734,200.668701,89.672729,69.511673,160.562271,104.977722,69.286621,118.472504,127.251221,65.499573,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
331,'2018/09/29 19:44:50:154',4,263.303772,133.706543,54.226418,263.51239,105.231018,64.193069,200.991226,89.814209,69.623375,160.728699,104.95813,69.396019,118.583649,127.2677,65.598068,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
332,'2018/09/29 19:44:50:205',4,262.8526,133.174744,53.931156,263.565857,105.169434,64.021835,201.357819,90.229797,69.555756,161.032028,105.313995,69.319786,118.646088,127.422943,65.48732,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
333,'2018/09/29 19:44:50:255',4,262.935822,133.001709,53.873711,263.911011,105.059479,64.045792,201.721893,90.820526,69.651047,161.31456,105.537262,69.410858,119.431671,128.241089,65.576744,0.684354,0.464102,0.999,0.999,0.5,0.999,0,0,0.605693,0,0.983268,0.865276,0.999,0.495567,0.786614,0.01,0.01,0.69222,0.786614,0.715819,0.24385,0.173055,0.999,0.645024,0,0.401173,0.157323,0.259583,0.763016,0.904606,0.503433,0.086528,0.999,0.645024,0,0,0.369709,0.078661,0.983268,0.700087
